,cpu,voltage,label
2061,0.77,0.79,0
2062,0.35,0.835,1
2063,0.05,0.57,0
2064,-0.025,0.335,0
2065,0.0,0.26,0
2066,0.015,0.255,0
2067,0.0,0.235,0
2068,-0.025,0.21,0
2069,-0.03,0.175,0
2070,-0.04,0.16,0
2071,-0.06,0.14,0
2072,-0.055,0.145,0
2073,-0.045,0.11,0
2074,-0.06,0.09,0
2075,-0.075,0.035,0
2076,-0.08,-0.005,0
2077,-0.08,-0.03,0
2078,-0.07,-0.03,0
2079,-0.06,-0.045,0
2080,-0.05,-0.075,0
2081,-0.09,-0.105,0
2082,-0.14,-0.14,0
2083,-0.21,-0.135,0
2084,-0.265,-0.16,0
2085,-0.32,-0.165,0
2086,-0.385,-0.2,0
2087,-0.485,-0.235,0
2088,-0.6,-0.245,0
2089,-0.695,-0.27,0
2090,-0.755,-0.26,0
2091,-0.785,-0.26,0
2092,-0.85,-0.28,0
2093,-0.915,-0.31,0
2094,-0.99,-0.34,0
2095,-1.05,-0.38,0
2096,-1.075,-0.405,0
2097,-1.065,-0.435,0
2098,-1.07,-0.485,0
2099,-1.075,-0.51,0
2100,-1.105,-0.535,0
2101,-1.1,-0.55,0
2102,-1.07,-0.58,0
2103,-1.045,-0.595,0
2104,-1.02,-0.625,0
2105,-1.0,-0.65,0
2106,-0.99,-0.675,0
2107,-0.97,-0.7,0
2108,-0.93,-0.715,0
2109,-0.87,-0.735,0
2110,-0.815,-0.765,0
2111,-0.77,-0.765,0
2112,-0.75,-0.75,0
2113,-0.715,-0.72,0
2114,-0.66,-0.675,0
2115,-0.605,-0.65,0
2116,-0.545,-0.585,0
2117,-0.495,-0.555,0
2118,-0.475,-0.515,0
2119,-0.46,-0.46,0
2120,-0.425,-0.385,0
2121,-0.405,-0.31,0
2122,-0.38,-0.27,0
2123,-0.375,-0.225,0
2124,-0.375,-0.2,0
2125,-0.355,-0.175,0
2126,-0.335,-0.13,0
2127,-0.31,-0.095,0
2128,-0.305,-0.08,0
2129,-0.29,-0.07,0
2130,-0.315,-0.065,0
2131,-0.335,-0.045,0
2132,-0.335,-0.03,0
2133,-0.325,-0.005,0
2134,-0.325,0.01,0
2135,-0.325,0.025,0
2136,-0.315,0.03,0
2137,-0.295,0.055,0
2138,-0.265,0.085,0
2139,-0.25,0.115,0
2140,-0.225,0.12,0
2141,-0.23,0.13,0
2142,-0.23,0.13,0
2143,-0.225,0.14,0
2144,-0.21,0.16,0
2145,-0.185,0.17,0
2146,-0.17,0.16,0
2147,-0.175,0.155,0
2148,-0.175,0.15,0
2149,-0.165,0.15,0
2150,-0.155,0.165,0
2151,-0.14,0.18,0
2152,-0.145,0.17,0
2153,-0.14,0.18,0
2154,-0.14,0.175,0
2155,-0.145,0.18,0
2156,-0.13,0.19,0
2157,-0.11,0.2,0
2158,-0.095,0.19,0
2159,-0.11,0.2,0
2160,-0.105,0.19,0
2161,-0.115,0.19,0
2162,-0.105,0.21,0
2163,-0.095,0.215,0
2164,-0.085,0.22,0
2165,-0.09,0.215,0
2166,-0.08,0.21,0
2167,-0.09,0.215,0
2168,-0.085,0.225,0
2169,-0.075,0.24,0
2170,-0.065,0.24,0
2171,-0.06,0.235,0
2172,-0.08,0.24,0
2173,-0.075,0.245,0
2174,-0.075,0.245,0
2175,-0.065,0.27,0
2176,-0.06,0.265,0
2177,-0.06,0.255,0
2178,-0.05,0.265,0
2179,-0.07,0.265,0
2180,-0.07,0.275,0
2181,-0.055,0.295,0
2182,-0.05,0.285,0
2183,-0.05,0.285,0
2184,-0.04,0.28,0
2185,-0.045,0.285,0
2186,-0.035,0.295,0
2187,-0.02,0.31,0
2188,-0.02,0.31,0
2189,-0.025,0.315,0
2190,-0.02,0.305,0
2191,-0.025,0.305,0
2192,-0.015,0.305,0
2193,-0.015,0.335,0
2194,-0.01,0.335,0
2195,-0.005,0.33,0
2196,-0.01,0.33,0
2197,-0.02,0.325,0
2198,-0.025,0.345,0
2199,-0.005,0.365,0
2200,0.0,0.355,0
2201,0.01,0.355,0
2202,-0.005,0.35,0
2203,-0.015,0.355,0
2204,0.0,0.365,0
2205,0.0,0.36,0
2206,0.005,0.365,0
2207,-0.005,0.355,0
2208,0.0,0.35,0
2209,-0.01,0.34,0
2210,-0.01,0.345,0
2211,0.0,0.36,0
2212,-0.005,0.355,0
2213,-0.01,0.34,0
2214,-0.025,0.335,0
2215,-0.025,0.33,0
2216,-0.015,0.35,0
2217,-0.02,0.335,0
2218,-0.015,0.325,0
2219,-0.035,0.305,0
2220,-0.05,0.3,0
2221,-0.055,0.3,0
2222,-0.065,0.31,0
2223,-0.07,0.31,0
2224,-0.075,0.29,0
2225,-0.075,0.285,0
2226,-0.09,0.275,0
2227,-0.125,0.26,0
2228,-0.105,0.265,0
2229,-0.115,0.255,0
2230,-0.125,0.255,0
2231,-0.125,0.23,0
2232,-0.135,0.22,0
2233,-0.155,0.205,0
2234,-0.155,0.215,0
2235,-0.15,0.215,0
2236,-0.15,0.195,0
2237,-0.17,0.185,0
2238,-0.17,0.175,0
2239,-0.18,0.16,0
2240,-0.18,0.175,0
2241,-0.18,0.17,0
2242,-0.165,0.17,0
2243,-0.18,0.165,0
2244,-0.2,0.135,0
2245,-0.205,0.14,0
2246,-0.195,0.14,0
2247,-0.185,0.155,0
2248,-0.18,0.135,0
2249,-0.2,0.12,0
2250,-0.21,0.11,0
2251,-0.21,0.105,0
2252,-0.215,0.125,0
2253,-0.205,0.12,0
2254,-0.195,0.11,0
2255,-0.21,0.1,0
2256,-0.21,0.095,0
2257,-0.22,0.105,0
2258,-0.22,0.095,0
2259,-0.21,0.11,0
2260,-0.205,0.09,0
2261,-0.215,0.095,0
2262,-0.205,0.085,0
2263,-0.225,0.085,0
2264,-0.215,0.09,0
2265,-0.205,0.105,0
2266,-0.2,0.095,0
2267,-0.205,0.08,0
2268,-0.21,0.085,0
2269,-0.215,0.075,0
2270,-0.22,0.085,0
2271,-0.2,0.09,0
2272,-0.2,0.095,0
2273,-0.21,0.07,0
2274,-0.215,0.07,0
2275,-0.225,0.075,0
2276,-0.22,0.075,0
2277,-0.205,0.065,0
2278,-0.21,0.08,0
2279,-0.205,0.075,0
2280,-0.215,0.055,0
2281,-0.225,0.07,0
2282,-0.22,0.075,0
2283,-0.22,0.085,0
2284,-0.22,0.085,0
2285,-0.23,0.075,0
2286,-0.23,0.065,0
2287,-0.245,0.065,0
2288,-0.23,0.08,0
2289,-0.225,0.09,0
2290,-0.22,0.075,0
2291,-0.225,0.08,0
2292,-0.23,0.07,0
2293,-0.255,0.05,0
2294,-0.245,0.065,0
2295,-0.24,0.075,0
2296,-0.24,0.07,0
2297,-0.24,0.065,0
2298,-0.25,0.045,0
2299,-0.26,0.055,0
2300,-0.26,0.065,0
2301,-0.255,0.08,0
2302,-0.25,0.06,0
2303,-0.255,0.055,0
2304,-0.255,0.055,0
2305,-0.27,0.05,0
2306,-0.275,0.065,0
2307,-0.265,0.08,0
2308,-0.255,0.06,0
2309,-0.255,0.05,0
2310,-0.28,0.05,0
2311,-0.305,0.04,0
2312,-0.28,0.06,0
2313,-0.27,0.055,0
2314,-0.28,0.05,0
2315,-0.28,0.045,0
2316,-0.285,0.045,0
2317,-0.29,0.04,0
2318,-0.285,0.045,0
2319,-0.275,0.05,0
2320,-0.28,0.055,0
2321,-0.28,0.045,0
2322,-0.285,0.035,0
2323,-0.295,0.03,0
2324,-0.3,0.045,0
2325,-0.28,0.045,0
2326,-0.29,0.05,0
2327,-0.29,0.035,0
2328,-0.29,0.025,0
2329,-0.315,0.03,0
2330,-0.3,0.03,0
2331,-0.29,0.035,0
2332,-0.29,0.03,0
2333,-0.29,0.04,0
2334,-0.3,0.025,0
2335,-0.315,0.025,0
2336,-0.3,0.035,0
2337,-0.29,0.04,0
2338,-0.295,0.03,0
2339,-0.28,0.035,0
2340,-0.29,0.025,0
2341,-0.305,0.02,0
2342,-0.305,0.04,0
2343,-0.3,0.05,0
2344,-0.285,0.045,0
2345,-0.29,0.04,0
2346,-0.295,0.035,0
2347,-0.31,0.02,0
2348,-0.295,0.035,0
2349,-0.285,0.055,0
2350,-0.285,0.04,0
2351,-0.275,0.045,0
2352,-0.28,0.035,0
2353,-0.28,0.04,0
2354,-0.24,0.05,0
2355,-0.19,0.075,0
2356,-0.1,0.085,0
2357,0.185,0.115,0
2358,0.65,0.295,0
2359,0.825,0.66,0
2360,0.51,0.85,0
2361,0.135,0.64,1
2362,-0.02,0.355,0
2363,-0.015,0.23,0
2364,0.015,0.215,0
2365,-0.015,0.205,0
2366,-0.035,0.195,0
2367,-0.04,0.19,0
2368,-0.04,0.165,0
2369,-0.04,0.155,0
2370,-0.04,0.13,0
2371,-0.055,0.09,0
2372,-0.055,0.06,0
2373,-0.065,0.035,0
2374,-0.055,0.01,0
2375,-0.075,-0.005,0
2376,-0.095,-0.035,0
2377,-0.13,-0.04,0
2378,-0.165,-0.05,0
2379,-0.195,-0.045,0
2380,-0.235,-0.075,0
2381,-0.28,-0.105,0
2382,-0.33,-0.13,0
2383,-0.4,-0.155,0
2384,-0.475,-0.16,0
2385,-0.57,-0.145,0
2386,-0.63,-0.16,0
2387,-0.685,-0.18,0
2388,-0.735,-0.2,0
2389,-0.815,-0.215,0
2390,-0.875,-0.215,0
2391,-0.925,-0.235,0
2392,-0.96,-0.28,0
2393,-0.98,-0.325,0
2394,-1.02,-0.385,0
2395,-1.035,-0.425,0
2396,-1.04,-0.425,0
2397,-1.05,-0.455,0
2398,-1.04,-0.485,0
2399,-1.035,-0.535,0
2400,-1.04,-0.58,0
2401,-1.04,-0.62,0
2402,-1.015,-0.645,0
2403,-0.975,-0.66,0
2404,-0.93,-0.7,0
2405,-0.89,-0.735,0
2406,-0.835,-0.77,0
2407,-0.78,-0.77,0
2408,-0.72,-0.735,0
2409,-0.65,-0.7,0
2410,-0.595,-0.665,0
2411,-0.54,-0.63,0
2412,-0.505,-0.585,0
2413,-0.455,-0.53,0
2414,-0.42,-0.45,0
2415,-0.38,-0.38,0
2416,-0.345,-0.33,0
2417,-0.335,-0.275,0
2418,-0.325,-0.26,0
2419,-0.315,-0.23,0
2420,-0.29,-0.19,0
2421,-0.255,-0.145,0
2422,-0.24,-0.115,0
2423,-0.225,-0.105,0
2424,-0.235,-0.1,0
2425,-0.235,-0.08,0
2426,-0.245,-0.055,0
2427,-0.24,-0.03,0
2428,-0.255,-0.035,0
2429,-0.27,-0.035,0
2430,-0.27,-0.015,0
2431,-0.275,0.005,0
2432,-0.26,0.025,0
2433,-0.245,0.06,0
2434,-0.23,0.08,0
2435,-0.22,0.1,0
2436,-0.215,0.09,0
2437,-0.22,0.12,0
2438,-0.2,0.14,0
2439,-0.195,0.15,0
2440,-0.185,0.16,0
2441,-0.18,0.14,0
2442,-0.18,0.13,0
2443,-0.18,0.145,0
2444,-0.175,0.15,0
2445,-0.165,0.155,0
2446,-0.16,0.155,0
2447,-0.155,0.155,0
2448,-0.15,0.15,0
2449,-0.16,0.155,0
2450,-0.155,0.165,0
2451,-0.145,0.175,0
2452,-0.13,0.175,0
2453,-0.14,0.17,0
2454,-0.14,0.175,0
2455,-0.15,0.195,0
2456,-0.145,0.18,0
2457,-0.13,0.205,0
2458,-0.125,0.205,0
2459,-0.125,0.185,0
2460,-0.125,0.195,0
2461,-0.135,0.205,0
2462,-0.13,0.21,0
2463,-0.11,0.225,0
2464,-0.1,0.22,0
2465,-0.115,0.215,0
2466,-0.12,0.22,0
2467,-0.12,0.225,0
2468,-0.11,0.225,0
2469,-0.085,0.245,0
2470,-0.095,0.245,0
2471,-0.095,0.24,0
2472,-0.09,0.245,0
2473,-0.095,0.25,0
2474,-0.075,0.265,0
2475,-0.075,0.285,0
2476,-0.07,0.29,0
2477,-0.055,0.275,0
2478,-0.075,0.27,0
2479,-0.075,0.285,0
2480,-0.06,0.295,0
2481,-0.055,0.315,0
2482,-0.055,0.31,0
2483,-0.05,0.3,0
2484,-0.06,0.3,0
2485,-0.065,0.315,0
2486,-0.055,0.32,0
2487,-0.04,0.335,0
2488,-0.035,0.335,0
2489,-0.04,0.345,0
2490,-0.035,0.335,0
2491,-0.03,0.335,0
2492,-0.02,0.345,0
2493,-0.005,0.365,0
2494,-0.015,0.37,0
2495,0.0,0.36,0
2496,-0.005,0.35,0
2497,-0.01,0.37,0
2498,0.005,0.36,0
2499,-0.005,0.385,0
2500,0.0,0.39,0
2501,0.015,0.375,0
2502,0.005,0.37,0
2503,0.0,0.37,0
2504,-0.005,0.37,0
2505,0.005,0.39,0
2506,0.01,0.38,0
2507,0.0,0.37,0
2508,-0.015,0.365,0
2509,-0.02,0.36,0
2510,-0.025,0.36,0
2511,-0.015,0.37,0
2512,-0.035,0.365,0
2513,-0.04,0.35,0
2514,-0.055,0.34,0
2515,-0.07,0.325,0
2516,-0.06,0.33,0
2517,-0.07,0.33,0
2518,-0.075,0.325,0
2519,-0.08,0.29,0
2520,-0.095,0.28,0
2521,-0.105,0.29,0
2522,-0.105,0.29,0
2523,-0.11,0.28,0
2524,-0.115,0.27,0
2525,-0.13,0.255,0
2526,-0.145,0.235,0
2527,-0.16,0.23,0
2528,-0.165,0.24,0
2529,-0.15,0.235,0
2530,-0.145,0.23,0
2531,-0.175,0.21,0
2532,-0.18,0.2,0
2533,-0.205,0.185,0
2534,-0.2,0.2,0
2535,-0.2,0.185,0
2536,-0.195,0.185,0
2537,-0.195,0.17,0
2538,-0.215,0.155,0
2539,-0.225,0.16,0
2540,-0.225,0.155,0
2541,-0.215,0.155,0
2542,-0.22,0.15,0
2543,-0.225,0.135,0
2544,-0.24,0.12,0
2545,-0.25,0.125,0
2546,-0.245,0.115,0
2547,-0.235,0.14,0
2548,-0.24,0.125,0
2549,-0.25,0.12,0
2550,-0.255,0.105,0
2551,-0.26,0.1,0
2552,-0.27,0.105,0
2553,-0.26,0.12,0
2554,-0.25,0.11,0
2555,-0.255,0.095,0
2556,-0.265,0.095,0
2557,-0.27,0.085,0
2558,-0.27,0.095,0
2559,-0.265,0.1,0
2560,-0.26,0.09,0
2561,-0.27,0.085,0
2562,-0.275,0.075,0
2563,-0.29,0.075,0
2564,-0.29,0.09,0
2565,-0.275,0.095,0
2566,-0.285,0.095,0
2567,-0.295,0.09,0
2568,-0.29,0.075,0
2569,-0.29,0.08,0
2570,-0.305,0.085,0
2571,-0.285,0.1,0
2572,-0.28,0.085,0
2573,-0.3,0.08,0
2574,-0.31,0.07,0
2575,-0.315,0.06,0
2576,-0.31,0.085,0
2577,-0.31,0.09,0
2578,-0.31,0.08,0
2579,-0.32,0.08,0
2580,-0.32,0.07,0
2581,-0.32,0.055,0
2582,-0.325,0.06,0
2583,-0.31,0.085,0
2584,-0.31,0.08,0
2585,-0.32,0.065,0
2586,-0.33,0.05,0
2587,-0.335,0.055,0
2588,-0.345,0.055,0
2589,-0.34,0.07,0
2590,-0.34,0.055,0
2591,-0.325,0.055,0
2592,-0.35,0.05,0
2593,-0.35,0.045,0
2594,-0.34,0.055,0
2595,-0.33,0.05,0
2596,-0.34,0.05,0
2597,-0.345,0.045,0
2598,-0.36,0.03,0
2599,-0.37,0.02,0
2600,-0.36,0.04,0
2601,-0.35,0.04,0
2602,-0.35,0.035,0
2603,-0.36,0.03,0
2604,-0.37,0.02,0
2605,-0.39,0.025,0
2606,-0.375,0.03,0
2607,-0.355,0.035,0
2608,-0.365,0.025,0
2609,-0.365,0.025,0
2610,-0.375,0.005,0
2611,-0.385,0.0,0
2612,-0.385,0.02,0
2613,-0.38,0.025,0
2614,-0.365,0.03,0
2615,-0.375,0.02,0
2616,-0.385,-0.005,0
2617,-0.39,-0.005,0
2618,-0.38,0.01,0
2619,-0.37,0.02,0
2620,-0.365,0.015,0
2621,-0.38,0.01,0
2622,-0.385,0.0,0
2623,-0.395,0.005,0
2624,-0.385,0.005,0
2625,-0.38,0.025,0
2626,-0.38,0.025,0
2627,-0.37,0.005,0
2628,-0.39,0.0,0
2629,-0.39,0.005,0
2630,-0.385,0.01,0
2631,-0.37,0.02,0
2632,-0.37,0.02,0
2633,-0.37,0.015,0
2634,-0.37,-0.005,0
2635,-0.38,0.005,0
2636,-0.36,0.01,0
2637,-0.365,0.015,0
2638,-0.36,0.01,0
2639,-0.36,0.005,0
2640,-0.365,0.01,0
2641,-0.35,0.01,0
2642,-0.34,0.02,0
2643,-0.31,0.025,0
2644,-0.28,0.025,0
2645,-0.245,0.035,0
2646,-0.155,0.04,0
2647,0.06,0.075,0
2648,0.505,0.175,0
2649,0.88,0.46,0
2650,0.75,0.785,0
2651,0.315,0.795,1
2652,0.01,0.515,0
2653,-0.07,0.29,0
2654,-0.05,0.22,0
2655,-0.035,0.225,0
2656,-0.065,0.2,0
2657,-0.095,0.165,0
2658,-0.12,0.15,0
2659,-0.125,0.125,0
2660,-0.12,0.125,0
2661,-0.125,0.12,0
2662,-0.115,0.095,0
2663,-0.125,0.05,0
2664,-0.145,0.025,0
2665,-0.16,0.0,0
2666,-0.17,-0.015,0
2667,-0.16,-0.035,0
2668,-0.17,-0.04,0
2669,-0.2,-0.07,0
2670,-0.225,-0.085,0
2671,-0.27,-0.1,0
2672,-0.31,-0.105,0
2673,-0.335,-0.12,0
2674,-0.37,-0.13,0
2675,-0.405,-0.15,0
2676,-0.445,-0.185,0
2677,-0.515,-0.205,0
2678,-0.58,-0.21,0
2679,-0.665,-0.21,0
2680,-0.715,-0.215,0
2681,-0.78,-0.24,0
2682,-0.83,-0.255,0
2683,-0.9,-0.27,0
2684,-0.945,-0.27,0
2685,-0.99,-0.305,0
2686,-1.02,-0.345,0
2687,-1.045,-0.41,0
2688,-1.065,-0.46,0
2689,-1.085,-0.5,0
2690,-1.085,-0.52,0
2691,-1.07,-0.53,0
2692,-1.075,-0.57,0
2693,-1.075,-0.61,0
2694,-1.08,-0.66,0
2695,-1.085,-0.685,0
2696,-1.065,-0.705,0
2697,-1.045,-0.735,0
2698,-1.01,-0.78,0
2699,-0.985,-0.8,0
2700,-0.94,-0.83,0
2701,-0.9,-0.845,0
2702,-0.815,-0.845,0
2703,-0.77,-0.82,0
2704,-0.72,-0.79,0
2705,-0.68,-0.75,0
2706,-0.635,-0.72,0
2707,-0.595,-0.67,0
2708,-0.535,-0.6,0
2709,-0.5,-0.545,0
2710,-0.465,-0.485,0
2711,-0.455,-0.445,0
2712,-0.44,-0.41,0
2713,-0.44,-0.345,0
2714,-0.415,-0.3,0
2715,-0.41,-0.255,0
2716,-0.395,-0.235,0
2717,-0.395,-0.22,0
2718,-0.385,-0.205,0
2719,-0.375,-0.185,0
2720,-0.365,-0.16,0
2721,-0.34,-0.14,0
2722,-0.34,-0.12,0
2723,-0.35,-0.12,0
2724,-0.36,-0.115,0
2725,-0.36,-0.085,0
2726,-0.35,-0.055,0
2727,-0.33,-0.04,0
2728,-0.325,-0.005,0
2729,-0.32,0.01,0
2730,-0.325,0.025,0
2731,-0.31,0.04,0
2732,-0.295,0.075,0
2733,-0.28,0.105,0
2734,-0.275,0.135,0
2735,-0.285,0.13,0
2736,-0.265,0.12,0
2737,-0.265,0.135,0
2738,-0.255,0.155,0
2739,-0.24,0.165,0
2740,-0.23,0.17,0
2741,-0.25,0.165,0
2742,-0.25,0.155,0
2743,-0.245,0.16,0
2744,-0.24,0.17,0
2745,-0.23,0.17,0
2746,-0.22,0.18,0
2747,-0.22,0.165,0
2748,-0.22,0.155,0
2749,-0.225,0.16,0
2750,-0.205,0.17,0
2751,-0.185,0.175,0
2752,-0.175,0.18,0
2753,-0.17,0.16,0
2754,-0.18,0.16,0
2755,-0.18,0.165,0
2756,-0.17,0.17,0
2757,-0.145,0.185,0
2758,-0.15,0.185,0
2759,-0.145,0.2,0
2760,-0.155,0.195,0
2761,-0.16,0.2,0
2762,-0.125,0.205,0
2763,-0.11,0.21,0
2764,-0.095,0.21,0
2765,-0.085,0.205,0
2766,-0.08,0.19,0
2767,-0.08,0.21,0
2768,-0.07,0.235,0
2769,-0.07,0.255,0
2770,-0.07,0.255,0
2771,-0.065,0.25,0
2772,-0.09,0.24,0
2773,-0.1,0.245,0
2774,-0.085,0.255,0
2775,-0.095,0.27,0
2776,-0.08,0.26,0
2777,-0.09,0.26,0
2778,-0.1,0.255,0
2779,-0.11,0.26,0
2780,-0.1,0.275,0
2781,-0.095,0.295,0
2782,-0.095,0.29,0
2783,-0.085,0.285,0
2784,-0.095,0.29,0
2785,-0.095,0.29,0
2786,-0.085,0.31,0
2787,-0.075,0.31,0
2788,-0.07,0.32,0
2789,-0.08,0.31,0
2790,-0.07,0.315,0
2791,-0.08,0.33,0
2792,-0.06,0.345,0
2793,-0.045,0.35,0
2794,-0.035,0.35,0
2795,-0.05,0.345,0
2796,-0.06,0.345,0
2797,-0.055,0.345,0
2798,-0.05,0.36,0
2799,-0.045,0.36,0
2800,-0.045,0.35,0
2801,-0.055,0.35,0
2802,-0.065,0.34,0
2803,-0.075,0.345,0
2804,-0.06,0.33,0
2805,-0.065,0.355,0
2806,-0.065,0.335,0
2807,-0.08,0.325,0
2808,-0.09,0.325,0
2809,-0.12,0.315,0
2810,-0.105,0.315,0
2811,-0.1,0.325,0
2812,-0.115,0.31,0
2813,-0.125,0.295,0
2814,-0.14,0.28,0
2815,-0.165,0.265,0
2816,-0.16,0.255,0
2817,-0.145,0.265,0
2818,-0.155,0.24,0
2819,-0.16,0.235,0
2820,-0.185,0.215,0
2821,-0.205,0.21,0
2822,-0.2,0.2,0
2823,-0.205,0.205,0
2824,-0.21,0.19,0
2825,-0.205,0.18,0
2826,-0.23,0.16,0
2827,-0.235,0.155,0
2828,-0.24,0.15,0
2829,-0.225,0.145,0
2830,-0.23,0.145,0
2831,-0.25,0.13,0
2832,-0.255,0.115,0
2833,-0.265,0.115,0
2834,-0.26,0.11,0
2835,-0.255,0.11,0
2836,-0.255,0.105,0
2837,-0.265,0.09,0
2838,-0.275,0.085,0
2839,-0.275,0.075,0
2840,-0.28,0.075,0
2841,-0.27,0.09,0
2842,-0.27,0.075,0
2843,-0.275,0.07,0
2844,-0.285,0.06,0
2845,-0.295,0.055,0
2846,-0.285,0.07,0
2847,-0.285,0.075,0
2848,-0.295,0.07,0
2849,-0.295,0.06,0
2850,-0.295,0.055,0
2851,-0.305,0.06,0
2852,-0.295,0.06,0
2853,-0.285,0.06,0
2854,-0.295,0.055,0
2855,-0.3,0.04,0
2856,-0.31,0.035,0
2857,-0.32,0.05,0
2858,-0.305,0.06,0
2859,-0.315,0.055,0
2860,-0.31,0.06,0
2861,-0.32,0.035,0
2862,-0.335,0.025,0
2863,-0.335,0.03,0
2864,-0.33,0.05,0
2865,-0.315,0.07,0
2866,-0.33,0.05,0
2867,-0.32,0.05,0
2868,-0.325,0.03,0
2869,-0.35,0.03,0
2870,-0.325,0.045,0
2871,-0.325,0.045,0
2872,-0.32,0.04,0
2873,-0.34,0.04,0
2874,-0.345,0.03,0
2875,-0.355,0.03,0
2876,-0.345,0.04,0
2877,-0.34,0.055,0
2878,-0.345,0.035,0
2879,-0.355,0.035,0
2880,-0.36,0.025,0
2881,-0.365,0.02,0
2882,-0.36,0.035,0
2883,-0.355,0.03,0
2884,-0.355,0.035,0
2885,-0.345,0.02,0
2886,-0.36,0.005,0
2887,-0.375,0.015,0
2888,-0.365,0.02,0
2889,-0.36,0.02,0
2890,-0.355,0.03,0
2891,-0.355,0.005,0
2892,-0.37,0.01,0
2893,-0.385,0.0,0
2894,-0.365,0.01,0
2895,-0.365,0.015,0
2896,-0.36,0.015,0
2897,-0.385,-0.005,0
2898,-0.385,-0.005,0
2899,-0.385,-0.02,0
2900,-0.38,0.0,0
2901,-0.37,0.005,0
2902,-0.365,0.01,0
2903,-0.365,-0.005,0
2904,-0.38,-0.015,0
2905,-0.385,-0.01,0
2906,-0.385,-0.015,0
2907,-0.38,0.005,0
2908,-0.385,-0.005,0
2909,-0.385,-0.015,0
2910,-0.385,-0.035,0
2911,-0.39,-0.015,0
2912,-0.385,-0.005,0
2913,-0.37,-0.015,0
2914,-0.375,-0.015,0
2915,-0.37,-0.035,0
2916,-0.38,-0.035,0
2917,-0.39,-0.015,0
2918,-0.38,-0.02,0
2919,-0.365,-0.005,0
2920,-0.36,-0.005,0
2921,-0.355,-0.01,0
2922,-0.375,-0.03,0
2923,-0.375,-0.015,0
2924,-0.37,-0.005,0
2925,-0.37,0.005,0
2926,-0.355,-0.005,0
2927,-0.355,-0.02,0
2928,-0.36,-0.025,0
2929,-0.355,-0.015,0
2930,-0.36,-0.015,0
2931,-0.34,-0.005,0
2932,-0.33,-0.01,0
2933,-0.325,-0.01,0
2934,-0.32,-0.015,0
2935,-0.295,-0.01,0
2936,-0.25,0.02,0
2937,-0.155,0.055,0
2938,0.11,0.13,0
2939,0.55,0.295,0
2940,0.765,0.62,0
2941,0.485,0.81,0
2942,0.115,0.655,1
2943,-0.06,0.385,0
2944,-0.065,0.24,0
2945,-0.06,0.195,0
2946,-0.07,0.18,0
2947,-0.1,0.145,0
2948,-0.125,0.13,0
2949,-0.125,0.12,0
2950,-0.13,0.115,0
2951,-0.135,0.09,0
2952,-0.145,0.06,0
2953,-0.145,0.055,0
2954,-0.16,0.02,0
2955,-0.165,0.0,0
2956,-0.175,-0.045,0
2957,-0.205,-0.07,0
2958,-0.22,-0.095,0
2959,-0.24,-0.1,0
2960,-0.26,-0.105,0
2961,-0.28,-0.11,0
2962,-0.33,-0.125,0
2963,-0.36,-0.15,0
2964,-0.4,-0.185,0
2965,-0.445,-0.205,0
2966,-0.475,-0.205,0
2967,-0.525,-0.225,0
2968,-0.59,-0.235,0
2969,-0.68,-0.26,0
2970,-0.745,-0.27,0
2971,-0.805,-0.295,0
2972,-0.85,-0.28,0
2973,-0.905,-0.285,0
2974,-0.95,-0.305,0
2975,-1.005,-0.335,0
2976,-1.06,-0.4,0
2977,-1.055,-0.435,0
2978,-1.07,-0.485,0
2979,-1.07,-0.52,0
2980,-1.07,-0.55,0
2981,-1.075,-0.59,0
2982,-1.08,-0.62,0
2983,-1.08,-0.655,0
2984,-1.07,-0.68,0
2985,-1.05,-0.72,0
2986,-1.04,-0.75,0
2987,-1.015,-0.795,0
2988,-0.985,-0.82,0
2989,-0.945,-0.845,0
2990,-0.895,-0.85,0
2991,-0.83,-0.865,0
2992,-0.77,-0.85,0
2993,-0.73,-0.835,0
2994,-0.685,-0.79,0
2995,-0.645,-0.755,0
2996,-0.59,-0.7,0
2997,-0.535,-0.64,0
2998,-0.505,-0.585,0
2999,-0.48,-0.53,0
3000,-0.46,-0.495,0
3001,-0.435,-0.445,0
3002,-0.415,-0.365,0
3003,-0.41,-0.325,0
3004,-0.395,-0.3,0
3005,-0.395,-0.28,0
3006,-0.39,-0.25,0
3007,-0.39,-0.23,0
3008,-0.365,-0.19,0
3009,-0.345,-0.16,0
3010,-0.335,-0.165,0
3011,-0.34,-0.155,0
3012,-0.35,-0.14,0
3013,-0.36,-0.12,0
3014,-0.345,-0.095,0
3015,-0.33,-0.065,0
3016,-0.32,-0.04,0
3017,-0.33,-0.045,0
3018,-0.315,-0.02,0
3019,-0.305,0.005,0
3020,-0.275,0.05,0
3021,-0.27,0.065,0
3022,-0.26,0.085,0
3023,-0.255,0.09,0
3024,-0.255,0.08,0
3025,-0.255,0.09,0
3026,-0.24,0.095,0
3027,-0.215,0.115,0
3028,-0.21,0.11,0
3029,-0.21,0.115,0
3030,-0.22,0.09,0
3031,-0.225,0.11,0
3032,-0.21,0.12,0
3033,-0.195,0.125,0
3034,-0.19,0.125,0
3035,-0.185,0.12,0
3036,-0.185,0.11,0
3037,-0.2,0.125,0
3038,-0.18,0.145,0
3039,-0.175,0.16,0
3040,-0.165,0.15,0
3041,-0.165,0.145,0
3042,-0.18,0.14,0
